cases,region,date
34,REGION IV-A-CALABARZON,06/12/2016
45,REGION IV-A-CALABARZON,19/06/2016
58,REGION IV-A-CALABARZON,26/06/2016
53,REGION IV-A-CALABARZON,07/03/2016
67,REGION IV-A-CALABARZON,07/10/2016
110,REGION IV-A-CALABARZON,17/07/2016
117,REGION IV-A-CALABARZON,24/07/2016
146,REGION IV-A-CALABARZON,31/07/2016
169,REGION IV-A-CALABARZON,08/07/2016
195,REGION IV-A-CALABARZON,14/08/2016
143,REGION IV-A-CALABARZON,21/08/2016
166,REGION IV-A-CALABARZON,28/08/2016
234,REGION IV-A-CALABARZON,09/04/2016
151,REGION IV-A-CALABARZON,09/11/2016
175,REGION IV-A-CALABARZON,18/09/2016
169,REGION IV-A-CALABARZON,25/09/2016
131,REGION IV-A-CALABARZON,10/02/2016
198,REGION IV-A-CALABARZON,10/09/2016
116,REGION IV-A-CALABARZON,16/10/2016
134,REGION IV-A-CALABARZON,23/10/2016
138,REGION IV-A-CALABARZON,30/10/2016
135,REGION IV-A-CALABARZON,11/06/2016
126,REGION IV-A-CALABARZON,13/11/2016
141,REGION IV-A-CALABARZON,20/11/2016
123,REGION IV-A-CALABARZON,27/11/2016
140,REGION IV-A-CALABARZON,12/04/2016
134,REGION IV-A-CALABARZON,12/11/2016
111,REGION IV-A-CALABARZON,18/12/2016
72,REGION IV-A-CALABARZON,25/12/2016
3,Region I-ILOCOS REGION,01/10/2016
6,Region I-ILOCOS REGION,17/01/2016
8,Region I-ILOCOS REGION,24/01/2016
8,Region I-ILOCOS REGION,31/01/2016
6,Region I-ILOCOS REGION,02/07/2016
4,Region I-ILOCOS REGION,14/02/2016
2,Region I-ILOCOS REGION,21/02/2016
4,Region I-ILOCOS REGION,28/02/2016
2,Region I-ILOCOS REGION,03/06/2016
7,Region I-ILOCOS REGION,13/03/2016
3,Region I-ILOCOS REGION,20/03/2016
1,Region I-ILOCOS REGION,27/03/2016
5,Region I-ILOCOS REGION,04/03/2016
3,Region I-ILOCOS REGION,04/10/2016
4,Region I-ILOCOS REGION,17/04/2016
6,Region I-ILOCOS REGION,24/04/2016
4,Region I-ILOCOS REGION,05/01/2016
5,Region I-ILOCOS REGION,05/08/2016
2,Region I-ILOCOS REGION,15/05/2016
3,Region I-ILOCOS REGION,22/05/2016
8,Region I-ILOCOS REGION,29/05/2016
18,Region I-ILOCOS REGION,06/05/2016
5,Region I-ILOCOS REGION,06/12/2016
5,Region I-ILOCOS REGION,19/06/2016
9,Region I-ILOCOS REGION,26/06/2016
17,Region I-ILOCOS REGION,07/03/2016
4,Region I-ILOCOS REGION,07/10/2016
10,Region I-ILOCOS REGION,17/07/2016
8,Region I-ILOCOS REGION,24/07/2016
16,Region I-ILOCOS REGION,31/07/2016
19,Region I-ILOCOS REGION,08/07/2016
14,Region I-ILOCOS REGION,14/08/2016
29,Region I-ILOCOS REGION,21/08/2016
22,Region I-ILOCOS REGION,28/08/2016
21,Region I-ILOCOS REGION,09/04/2016
36,Region I-ILOCOS REGION,09/11/2016
33,Region I-ILOCOS REGION,18/09/2016
5,Region I-ILOCOS REGION,25/09/2016
29,Region I-ILOCOS REGION,10/02/2016
18,Region I-ILOCOS REGION,10/09/2016
27,Region I-ILOCOS REGION,16/10/2016
32,Region I-ILOCOS REGION,23/10/2016
27,Region I-ILOCOS REGION,30/10/2016
7,Region I-ILOCOS REGION,11/06/2016
27,Region I-ILOCOS REGION,13/11/2016
31,Region I-ILOCOS REGION,20/11/2016
17,Region I-ILOCOS REGION,27/11/2016
4,Region I-ILOCOS REGION,12/04/2016
5,Region I-ILOCOS REGION,12/11/2016
2,Region I-ILOCOS REGION,18/12/2016
2,Region I-ILOCOS REGION,25/12/2016
32,Region I-ILOCOS REGION,01/10/2016
9,Region I-ILOCOS REGION,17/01/2016
11,Region I-ILOCOS REGION,24/01/2016
23,Region I-ILOCOS REGION,31/01/2016
14,Region I-ILOCOS REGION,02/07/2016
18,Region I-ILOCOS REGION,14/02/2016
12,Region I-ILOCOS REGION,21/02/2016
12,Region I-ILOCOS REGION,28/02/2016
10,Region I-ILOCOS REGION,03/06/2016
17,Region I-ILOCOS REGION,13/03/2016
8,Region I-ILOCOS REGION,20/03/2016
12,Region I-ILOCOS REGION,27/03/2016
10,Region I-ILOCOS REGION,04/03/2016
11,Region I-ILOCOS REGION,04/10/2016
10,Region I-ILOCOS REGION,17/04/2016
5,Region I-ILOCOS REGION,24/04/2016
5,Region I-ILOCOS REGION,05/01/2016
5,Region I-ILOCOS REGION,05/08/2016
5,Region I-ILOCOS REGION,15/05/2016
1,Region I-ILOCOS REGION,22/05/2016
1,Region I-ILOCOS REGION,29/05/2016
6,Region I-ILOCOS REGION,06/05/2016
11,Region I-ILOCOS REGION,06/12/2016
9,Region I-ILOCOS REGION,19/06/2016
16,Region I-ILOCOS REGION,26/06/2016
19,Region I-ILOCOS REGION,07/03/2016
36,Region I-ILOCOS REGION,07/10/2016
38,Region I-ILOCOS REGION,17/07/2016
41,Region I-ILOCOS REGION,24/07/2016
65,Region I-ILOCOS REGION,31/07/2016
47,Region I-ILOCOS REGION,08/07/2016
43,Region I-ILOCOS REGION,14/08/2016
32,Region I-ILOCOS REGION,21/08/2016
34,Region I-ILOCOS REGION,28/08/2016
40,Region I-ILOCOS REGION,09/04/2016
15,Region I-ILOCOS REGION,09/11/2016
18,Region I-ILOCOS REGION,18/09/2016
30,Region I-ILOCOS REGION,25/09/2016
21,Region I-ILOCOS REGION,10/02/2016
20,Region I-ILOCOS REGION,10/09/2016
11,Region I-ILOCOS REGION,16/10/2016
4,Region I-ILOCOS REGION,23/10/2016
6,Region I-ILOCOS REGION,30/10/2016
7,Region I-ILOCOS REGION,11/06/2016
9,Region I-ILOCOS REGION,13/11/2016
4,Region I-ILOCOS REGION,20/11/2016
10,Region I-ILOCOS REGION,27/11/2016
9,Region I-ILOCOS REGION,12/04/2016
5,Region I-ILOCOS REGION,12/11/2016
3,Region I-ILOCOS REGION,18/12/2016
10,Region I-ILOCOS REGION,25/12/2016
48,Region I-ILOCOS REGION,01/10/2016
33,Region I-ILOCOS REGION,17/01/2016
35,Region I-ILOCOS REGION,24/01/2016
34,Region I-ILOCOS REGION,31/01/2016
24,Region I-ILOCOS REGION,02/07/2016
19,Region I-ILOCOS REGION,14/02/2016
35,Region I-ILOCOS REGION,21/02/2016
23,Region I-ILOCOS REGION,28/02/2016
16,Region I-ILOCOS REGION,03/06/2016
16,Region I-ILOCOS REGION,13/03/2016
15,Region I-ILOCOS REGION,20/03/2016
11,Region I-ILOCOS REGION,27/03/2016
12,Region I-ILOCOS REGION,04/03/2016
13,Region I-ILOCOS REGION,04/10/2016
17,Region I-ILOCOS REGION,17/04/2016
15,Region I-ILOCOS REGION,24/04/2016
24,Region I-ILOCOS REGION,05/01/2016
11,Region I-ILOCOS REGION,05/08/2016
20,Region I-ILOCOS REGION,15/05/2016
17,Region I-ILOCOS REGION,22/05/2016
13,Region I-ILOCOS REGION,29/05/2016
11,Region I-ILOCOS REGION,06/05/2016
17,Region I-ILOCOS REGION,06/12/2016
28,Region I-ILOCOS REGION,19/06/2016
35,Region I-ILOCOS REGION,26/06/2016
39,Region I-ILOCOS REGION,07/03/2016
54,Region I-ILOCOS REGION,07/10/2016
59,Region I-ILOCOS REGION,17/07/2016
70,Region I-ILOCOS REGION,24/07/2016
84,Region I-ILOCOS REGION,31/07/2016
72,Region I-ILOCOS REGION,08/07/2016
80,Region I-ILOCOS REGION,14/08/2016
69,Region I-ILOCOS REGION,21/08/2016
38,Region I-ILOCOS REGION,28/08/2016
29,Region I-ILOCOS REGION,09/04/2016
29,Region I-ILOCOS REGION,09/11/2016
28,Region I-ILOCOS REGION,18/09/2016
32,Region I-ILOCOS REGION,25/09/2016
19,Region I-ILOCOS REGION,10/02/2016
19,Region I-ILOCOS REGION,10/09/2016
11,Region I-ILOCOS REGION,16/10/2016
6,Region I-ILOCOS REGION,23/10/2016
18,Region I-ILOCOS REGION,30/10/2016
20,Region I-ILOCOS REGION,11/06/2016
11,Region I-ILOCOS REGION,13/11/2016
15,Region I-ILOCOS REGION,20/11/2016
11,Region I-ILOCOS REGION,27/11/2016
10,Region I-ILOCOS REGION,12/04/2016
8,Region I-ILOCOS REGION,12/11/2016
10,Region I-ILOCOS REGION,18/12/2016
8,Region I-ILOCOS REGION,25/12/2016
78,Region II-CAGAYAN VALLEY,01/10/2016
55,Region II-CAGAYAN VALLEY,17/01/2016
67,Region II-CAGAYAN VALLEY,24/01/2016
36,Region II-CAGAYAN VALLEY,31/01/2016
56,Region II-CAGAYAN VALLEY,02/07/2016
61,Region II-CAGAYAN VALLEY,14/02/2016
80,Region II-CAGAYAN VALLEY,21/02/2016
30,Region II-CAGAYAN VALLEY,28/02/2016
40,Region II-CAGAYAN VALLEY,03/06/2016
29,Region II-CAGAYAN VALLEY,13/03/2016
28,Region II-CAGAYAN VALLEY,20/03/2016
39,Region II-CAGAYAN VALLEY,27/03/2016
32,Region II-CAGAYAN VALLEY,04/03/2016
24,Region II-CAGAYAN VALLEY,04/10/2016
17,Region II-CAGAYAN VALLEY,17/04/2016
16,Region II-CAGAYAN VALLEY,24/04/2016
28,Region II-CAGAYAN VALLEY,05/01/2016
7,Region II-CAGAYAN VALLEY,05/08/2016
3,Region II-CAGAYAN VALLEY,15/05/2016
6,Region II-CAGAYAN VALLEY,22/05/2016
3,Region II-CAGAYAN VALLEY,29/05/2016
2,Region II-CAGAYAN VALLEY,06/05/2016
4,Region II-CAGAYAN VALLEY,06/12/2016
8,Region II-CAGAYAN VALLEY,19/06/2016
8,Region II-CAGAYAN VALLEY,26/06/2016
14,Region II-CAGAYAN VALLEY,07/03/2016
24,Region II-CAGAYAN VALLEY,07/10/2016
29,Region II-CAGAYAN VALLEY,17/07/2016
43,Region II-CAGAYAN VALLEY,24/07/2016
32,Region II-CAGAYAN VALLEY,31/07/2016
70,Region II-CAGAYAN VALLEY,08/07/2016
64,Region II-CAGAYAN VALLEY,14/08/2016
60,Region II-CAGAYAN VALLEY,21/08/2016
70,Region II-CAGAYAN VALLEY,28/08/2016
42,Region II-CAGAYAN VALLEY,09/04/2016
49,Region II-CAGAYAN VALLEY,09/11/2016
10,Region II-CAGAYAN VALLEY,18/09/2016
9,Region II-CAGAYAN VALLEY,25/09/2016
7,Region II-CAGAYAN VALLEY,10/02/2016
14,Region II-CAGAYAN VALLEY,10/09/2016
17,Region II-CAGAYAN VALLEY,16/10/2016
8,Region II-CAGAYAN VALLEY,23/10/2016
11,Region II-CAGAYAN VALLEY,30/10/2016
25,Region II-CAGAYAN VALLEY,11/06/2016
21,Region II-CAGAYAN VALLEY,13/11/2016
11,Region II-CAGAYAN VALLEY,20/11/2016
6,Region II-CAGAYAN VALLEY,27/11/2016
4,Region II-CAGAYAN VALLEY,12/04/2016
4,Region II-CAGAYAN VALLEY,12/11/2016
1,Region II-CAGAYAN VALLEY,18/12/2016
1,Region II-CAGAYAN VALLEY,25/12/2016
33,Region I-ILOCOS REGION,01/10/2016
35,Region I-ILOCOS REGION,17/01/2016
38,Region I-ILOCOS REGION,24/01/2016
19,Region I-ILOCOS REGION,31/01/2016
29,Region I-ILOCOS REGION,02/07/2016
16,Region I-ILOCOS REGION,14/02/2016
13,Region I-ILOCOS REGION,21/02/2016
14,Region I-ILOCOS REGION,28/02/2016
15,Region I-ILOCOS REGION,03/06/2016
16,Region I-ILOCOS REGION,13/03/2016
16,Region I-ILOCOS REGION,20/03/2016
19,Region I-ILOCOS REGION,27/03/2016
17,Region I-ILOCOS REGION,04/03/2016
19,Region I-ILOCOS REGION,04/10/2016
14,Region I-ILOCOS REGION,17/04/2016
11,Region I-ILOCOS REGION,24/04/2016
15,Region I-ILOCOS REGION,05/01/2016
10,Region I-ILOCOS REGION,05/08/2016
11,Region I-ILOCOS REGION,15/05/2016
12,Region I-ILOCOS REGION,22/05/2016
14,Region I-ILOCOS REGION,29/05/2016
18,Region I-ILOCOS REGION,06/05/2016
16,Region I-ILOCOS REGION,06/12/2016
22,Region I-ILOCOS REGION,19/06/2016
38,Region I-ILOCOS REGION,26/06/2016
25,Region I-ILOCOS REGION,07/03/2016
45,Region I-ILOCOS REGION,07/10/2016
46,Region I-ILOCOS REGION,17/07/2016
90,Region I-ILOCOS REGION,24/07/2016
82,Region I-ILOCOS REGION,31/07/2016
118,Region I-ILOCOS REGION,08/07/2016
106,Region I-ILOCOS REGION,14/08/2016
97,Region I-ILOCOS REGION,21/08/2016
113,Region I-ILOCOS REGION,28/08/2016
116,Region I-ILOCOS REGION,09/04/2016
118,Region I-ILOCOS REGION,09/11/2016
78,Region I-ILOCOS REGION,18/09/2016
93,Region I-ILOCOS REGION,25/09/2016
67,Region I-ILOCOS REGION,10/02/2016
55,Region I-ILOCOS REGION,10/09/2016
50,Region I-ILOCOS REGION,16/10/2016
41,Region I-ILOCOS REGION,23/10/2016
22,Region I-ILOCOS REGION,30/10/2016
30,Region I-ILOCOS REGION,11/06/2016
39,Region I-ILOCOS REGION,13/11/2016
20,Region I-ILOCOS REGION,20/11/2016
15,Region I-ILOCOS REGION,27/11/2016
14,Region I-ILOCOS REGION,12/04/2016
15,Region I-ILOCOS REGION,12/11/2016
16,Region I-ILOCOS REGION,18/12/2016
2,Region I-ILOCOS REGION,25/12/2016
353,REGION IV-A-CALABARZON,01/10/2016
253,REGION IV-A-CALABARZON,17/01/2016
259,REGION IV-A-CALABARZON,24/01/2016
232,REGION IV-A-CALABARZON,31/01/2016
180,REGION IV-A-CALABARZON,02/07/2016
194,REGION IV-A-CALABARZON,14/02/2016
153,REGION IV-A-CALABARZON,21/02/2016
153,REGION IV-A-CALABARZON,28/02/2016
125,REGION IV-A-CALABARZON,03/06/2016
115,REGION IV-A-CALABARZON,13/03/2016
115,REGION IV-A-CALABARZON,20/03/2016
95,REGION IV-A-CALABARZON,27/03/2016
77,REGION IV-A-CALABARZON,04/03/2016
77,REGION IV-A-CALABARZON,04/10/2016
67,REGION IV-A-CALABARZON,17/04/2016
39,REGION IV-A-CALABARZON,24/04/2016
38,REGION IV-A-CALABARZON,05/01/2016
42,REGION IV-A-CALABARZON,05/08/2016
45,REGION IV-A-CALABARZON,15/05/2016
42,REGION IV-A-CALABARZON,22/05/2016
47,REGION IV-A-CALABARZON,29/05/2016
53,REGION IV-A-CALABARZON,06/05/2016
48,REGION IV-A-CALABARZON,06/12/2016
45,REGION IV-A-CALABARZON,19/06/2016
70,REGION IV-A-CALABARZON,26/06/2016
74,REGION IV-A-CALABARZON,07/03/2016
109,REGION IV-A-CALABARZON,07/10/2016
125,REGION IV-A-CALABARZON,17/07/2016
188,REGION IV-A-CALABARZON,24/07/2016
197,REGION IV-A-CALABARZON,31/07/2016
198,REGION IV-A-CALABARZON,08/07/2016
213,REGION IV-A-CALABARZON,14/08/2016
193,REGION IV-A-CALABARZON,21/08/2016
219,REGION IV-A-CALABARZON,28/08/2016
235,REGION IV-A-CALABARZON,09/04/2016
217,REGION IV-A-CALABARZON,09/11/2016
219,REGION IV-A-CALABARZON,18/09/2016
219,REGION IV-A-CALABARZON,25/09/2016
192,REGION IV-A-CALABARZON,10/02/2016
170,REGION IV-A-CALABARZON,10/09/2016
159,REGION IV-A-CALABARZON,16/10/2016
143,REGION IV-A-CALABARZON,23/10/2016
127,REGION IV-A-CALABARZON,30/10/2016
110,REGION IV-A-CALABARZON,11/06/2016
163,REGION IV-A-CALABARZON,13/11/2016
93,REGION IV-A-CALABARZON,20/11/2016
125,REGION IV-A-CALABARZON,27/11/2016
109,REGION IV-A-CALABARZON,12/04/2016
110,REGION IV-A-CALABARZON,12/11/2016
86,REGION IV-A-CALABARZON,18/12/2016
64,REGION IV-A-CALABARZON,25/12/2016
43,REGION IV-A-CALABARZON,01/10/2016
35,REGION IV-A-CALABARZON,17/01/2016
37,REGION IV-A-CALABARZON,24/01/2016
24,REGION IV-A-CALABARZON,31/01/2016
41,REGION IV-A-CALABARZON,02/07/2016
26,REGION IV-A-CALABARZON,14/02/2016
38,REGION IV-A-CALABARZON,21/02/2016
26,REGION IV-A-CALABARZON,28/02/2016
22,REGION IV-A-CALABARZON,03/06/2016
11,REGION IV-A-CALABARZON,13/03/2016
16,REGION IV-A-CALABARZON,20/03/2016
21,REGION IV-A-CALABARZON,27/03/2016
18,REGION IV-A-CALABARZON,04/03/2016
18,REGION IV-A-CALABARZON,04/10/2016
27,REGION IV-A-CALABARZON,17/04/2016
17,REGION IV-A-CALABARZON,24/04/2016
7,REGION IV-A-CALABARZON,05/01/2016
14,REGION IV-A-CALABARZON,05/08/2016
4,REGION IV-A-CALABARZON,15/05/2016
5,REGION IV-A-CALABARZON,22/05/2016
9,REGION IV-A-CALABARZON,29/05/2016
1,REGION IV-A-CALABARZON,06/05/2016
8,REGION IV-A-CALABARZON,06/12/2016
2,REGION IV-A-CALABARZON,19/06/2016
6,REGION IV-A-CALABARZON,26/06/2016
6,REGION IV-A-CALABARZON,07/03/2016
5,REGION IV-A-CALABARZON,07/10/2016
2,REGION IV-A-CALABARZON,17/07/2016
10,REGION IV-A-CALABARZON,24/07/2016
11,REGION IV-A-CALABARZON,31/07/2016
13,REGION IV-A-CALABARZON,08/07/2016
15,REGION IV-A-CALABARZON,14/08/2016
15,REGION IV-A-CALABARZON,21/08/2016
13,REGION IV-A-CALABARZON,28/08/2016
20,REGION IV-A-CALABARZON,09/04/2016
30,REGION IV-A-CALABARZON,09/11/2016
23,REGION IV-A-CALABARZON,18/09/2016
18,REGION IV-A-CALABARZON,25/09/2016
13,REGION IV-A-CALABARZON,10/02/2016
13,REGION IV-A-CALABARZON,10/09/2016
11,REGION IV-A-CALABARZON,16/10/2016
8,REGION IV-A-CALABARZON,23/10/2016
19,REGION IV-A-CALABARZON,30/10/2016
16,REGION IV-A-CALABARZON,11/06/2016
16,REGION IV-A-CALABARZON,13/11/2016
12,REGION IV-A-CALABARZON,20/11/2016
18,REGION IV-A-CALABARZON,27/11/2016
14,REGION IV-A-CALABARZON,12/04/2016
16,REGION IV-A-CALABARZON,12/11/2016
11,REGION IV-A-CALABARZON,18/12/2016
9,REGION IV-A-CALABARZON,25/12/2016
2,REGION IVB-MIMAROPA,01/10/2016
3,REGION IVB-MIMAROPA,17/01/2016
13,REGION IVB-MIMAROPA,24/01/2016
12,REGION IVB-MIMAROPA,31/01/2016
14,REGION IVB-MIMAROPA,02/07/2016
7,REGION IVB-MIMAROPA,14/02/2016
15,REGION IVB-MIMAROPA,21/02/2016
7,REGION IVB-MIMAROPA,28/02/2016
7,REGION IVB-MIMAROPA,03/06/2016
4,REGION IVB-MIMAROPA,13/03/2016
13,REGION IVB-MIMAROPA,20/03/2016
1,REGION IVB-MIMAROPA,27/03/2016
1,REGION IVB-MIMAROPA,04/03/2016
1,REGION IVB-MIMAROPA,04/10/2016
3,REGION IVB-MIMAROPA,17/04/2016
3,REGION IVB-MIMAROPA,24/04/2016
2,REGION IVB-MIMAROPA,05/01/2016
3,REGION IVB-MIMAROPA,05/08/2016
1,REGION IVB-MIMAROPA,15/05/2016
2,REGION IVB-MIMAROPA,22/05/2016
1,REGION IVB-MIMAROPA,29/05/2016
5,REGION IVB-MIMAROPA,06/05/2016
3,REGION IVB-MIMAROPA,06/12/2016
1,REGION IVB-MIMAROPA,19/06/2016
2,REGION IVB-MIMAROPA,26/06/2016
2,REGION IVB-MIMAROPA,07/03/2016
6,REGION IVB-MIMAROPA,07/10/2016
3,REGION IVB-MIMAROPA,17/07/2016
5,REGION IVB-MIMAROPA,24/07/2016
5,REGION IVB-MIMAROPA,31/07/2016
7,REGION IVB-MIMAROPA,08/07/2016
10,REGION IVB-MIMAROPA,14/08/2016
6,REGION IVB-MIMAROPA,21/08/2016
10,REGION IVB-MIMAROPA,28/08/2016
8,REGION IVB-MIMAROPA,09/04/2016
2,REGION IVB-MIMAROPA,09/11/2016
1,REGION IVB-MIMAROPA,18/09/2016
4,REGION IVB-MIMAROPA,25/09/2016
4,REGION IVB-MIMAROPA,10/02/2016
3,REGION IVB-MIMAROPA,10/09/2016
6,REGION IVB-MIMAROPA,16/10/2016
5,REGION IVB-MIMAROPA,23/10/2016
1,REGION IVB-MIMAROPA,30/10/2016
4,REGION IVB-MIMAROPA,11/06/2016
1,REGION IVB-MIMAROPA,13/11/2016
3,REGION IVB-MIMAROPA,20/11/2016
4,REGION IVB-MIMAROPA,27/11/2016
7,REGION IVB-MIMAROPA,12/04/2016
2,REGION IVB-MIMAROPA,12/11/2016
6,REGION IVB-MIMAROPA,18/12/2016
5,REGION IVB-MIMAROPA,25/12/2016
9,REGION V-BICOL REGION,01/10/2016
7,REGION V-BICOL REGION,17/01/2016
7,REGION V-BICOL REGION,24/01/2016
5,REGION V-BICOL REGION,31/01/2016
8,REGION V-BICOL REGION,02/07/2016
7,REGION V-BICOL REGION,14/02/2016
7,REGION V-BICOL REGION,21/02/2016
11,REGION V-BICOL REGION,28/02/2016
9,REGION V-BICOL REGION,03/06/2016
11,REGION V-BICOL REGION,13/03/2016
4,REGION V-BICOL REGION,20/03/2016
5,REGION V-BICOL REGION,27/03/2016
5,REGION V-BICOL REGION,04/03/2016
5,REGION V-BICOL REGION,04/10/2016
7,REGION V-BICOL REGION,17/04/2016
4,REGION V-BICOL REGION,24/04/2016
2,REGION V-BICOL REGION,05/01/2016
4,REGION V-BICOL REGION,05/08/2016
2,REGION V-BICOL REGION,15/05/2016
1,REGION V-BICOL REGION,22/05/2016
4,REGION V-BICOL REGION,29/05/2016
2,REGION V-BICOL REGION,06/05/2016
2,REGION V-BICOL REGION,06/12/2016
4,REGION V-BICOL REGION,19/06/2016
4,REGION V-BICOL REGION,26/06/2016
9,REGION V-BICOL REGION,07/03/2016
9,REGION V-BICOL REGION,07/10/2016
8,REGION V-BICOL REGION,17/07/2016
8,REGION V-BICOL REGION,24/07/2016
12,REGION V-BICOL REGION,31/07/2016
21,REGION V-BICOL REGION,08/07/2016
34,REGION V-BICOL REGION,14/08/2016
26,REGION V-BICOL REGION,21/08/2016
7,REGION V-BICOL REGION,28/08/2016
28,REGION V-BICOL REGION,09/04/2016
28,REGION V-BICOL REGION,09/11/2016
23,REGION V-BICOL REGION,18/09/2016
28,REGION V-BICOL REGION,25/09/2016
13,REGION V-BICOL REGION,10/02/2016
16,REGION V-BICOL REGION,10/09/2016
15,REGION V-BICOL REGION,16/10/2016
12,REGION V-BICOL REGION,23/10/2016
22,REGION V-BICOL REGION,30/10/2016
11,REGION V-BICOL REGION,11/06/2016
22,REGION V-BICOL REGION,13/11/2016
11,REGION V-BICOL REGION,20/11/2016
16,REGION V-BICOL REGION,27/11/2016
17,REGION V-BICOL REGION,12/04/2016
3,REGION V-BICOL REGION,12/11/2016
5,REGION V-BICOL REGION,18/12/2016
7,REGION V-BICOL REGION,25/12/2016
13,REGION V-BICOL REGION,01/10/2016
12,REGION V-BICOL REGION,17/01/2016
1,REGION V-BICOL REGION,24/01/2016
3,REGION V-BICOL REGION,31/01/2016
5,REGION V-BICOL REGION,02/07/2016
3,REGION V-BICOL REGION,14/02/2016
5,REGION V-BICOL REGION,21/02/2016
5,REGION V-BICOL REGION,28/02/2016
2,REGION V-BICOL REGION,03/06/2016
0,REGION V-BICOL REGION,13/03/2016
2,REGION V-BICOL REGION,20/03/2016
1,REGION V-BICOL REGION,27/03/2016
1,REGION V-BICOL REGION,04/03/2016
1,REGION V-BICOL REGION,04/10/2016
2,REGION V-BICOL REGION,17/04/2016
0,REGION V-BICOL REGION,24/04/2016
0,REGION V-BICOL REGION,05/01/2016
2,REGION V-BICOL REGION,05/08/2016
2,REGION V-BICOL REGION,15/05/2016
2,REGION V-BICOL REGION,22/05/2016
1,REGION V-BICOL REGION,29/05/2016
4,REGION V-BICOL REGION,06/05/2016
2,REGION V-BICOL REGION,06/12/2016
4,REGION V-BICOL REGION,19/06/2016
1,REGION V-BICOL REGION,26/06/2016
3,REGION V-BICOL REGION,07/03/2016
4,REGION V-BICOL REGION,07/10/2016
3,REGION V-BICOL REGION,17/07/2016
3,REGION V-BICOL REGION,24/07/2016
8,REGION V-BICOL REGION,31/07/2016
9,REGION V-BICOL REGION,08/07/2016
10,REGION V-BICOL REGION,14/08/2016
11,REGION V-BICOL REGION,21/08/2016
9,REGION V-BICOL REGION,28/08/2016
11,REGION V-BICOL REGION,09/04/2016
8,REGION V-BICOL REGION,09/11/2016
8,REGION V-BICOL REGION,18/09/2016
4,REGION V-BICOL REGION,25/09/2016
0,REGION V-BICOL REGION,10/02/2016
2,REGION V-BICOL REGION,10/09/2016
3,REGION V-BICOL REGION,16/10/2016
3,REGION V-BICOL REGION,23/10/2016
3,REGION V-BICOL REGION,30/10/2016
3,REGION V-BICOL REGION,11/06/2016
4,REGION V-BICOL REGION,13/11/2016
5,REGION V-BICOL REGION,20/11/2016
6,REGION V-BICOL REGION,27/11/2016
3,REGION V-BICOL REGION,12/04/2016
3,REGION V-BICOL REGION,12/11/2016
5,REGION V-BICOL REGION,18/12/2016
1,REGION V-BICOL REGION,25/12/2016
116,REGION III-CENTRAL LUZON,01/10/2016
63,REGION III-CENTRAL LUZON,17/01/2016
88,REGION III-CENTRAL LUZON,24/01/2016
56,REGION III-CENTRAL LUZON,31/01/2016
69,REGION III-CENTRAL LUZON,02/07/2016
71,REGION III-CENTRAL LUZON,14/02/2016
46,REGION III-CENTRAL LUZON,21/02/2016
49,REGION III-CENTRAL LUZON,28/02/2016
24,REGION III-CENTRAL LUZON,03/06/2016
29,REGION III-CENTRAL LUZON,13/03/2016
22,REGION III-CENTRAL LUZON,20/03/2016
13,REGION III-CENTRAL LUZON,27/03/2016
18,REGION III-CENTRAL LUZON,04/03/2016
20,REGION III-CENTRAL LUZON,04/10/2016
14,REGION III-CENTRAL LUZON,17/04/2016
13,REGION III-CENTRAL LUZON,24/04/2016
13,REGION III-CENTRAL LUZON,05/01/2016
11,REGION III-CENTRAL LUZON,05/08/2016
13,REGION III-CENTRAL LUZON,15/05/2016
8,REGION III-CENTRAL LUZON,22/05/2016
3,REGION III-CENTRAL LUZON,29/05/2016
11,REGION III-CENTRAL LUZON,06/05/2016
8,REGION III-CENTRAL LUZON,06/12/2016
18,REGION III-CENTRAL LUZON,19/06/2016
11,REGION III-CENTRAL LUZON,26/06/2016
24,REGION III-CENTRAL LUZON,07/03/2016
16,REGION III-CENTRAL LUZON,07/10/2016
28,REGION III-CENTRAL LUZON,17/07/2016
40,REGION III-CENTRAL LUZON,24/07/2016
43,REGION III-CENTRAL LUZON,31/07/2016
80,REGION III-CENTRAL LUZON,08/07/2016
106,REGION III-CENTRAL LUZON,14/08/2016
89,REGION III-CENTRAL LUZON,21/08/2016
76,REGION III-CENTRAL LUZON,28/08/2016
78,REGION III-CENTRAL LUZON,09/04/2016
104,REGION III-CENTRAL LUZON,09/11/2016
89,REGION III-CENTRAL LUZON,18/09/2016
80,REGION III-CENTRAL LUZON,25/09/2016
83,REGION III-CENTRAL LUZON,10/02/2016
70,REGION III-CENTRAL LUZON,10/09/2016
74,REGION III-CENTRAL LUZON,16/10/2016
59,REGION III-CENTRAL LUZON,23/10/2016
73,REGION III-CENTRAL LUZON,30/10/2016
47,REGION III-CENTRAL LUZON,11/06/2016
56,REGION III-CENTRAL LUZON,13/11/2016
74,REGION III-CENTRAL LUZON,20/11/2016
64,REGION III-CENTRAL LUZON,27/11/2016
58,REGION III-CENTRAL LUZON,12/04/2016
44,REGION III-CENTRAL LUZON,12/11/2016
45,REGION III-CENTRAL LUZON,18/12/2016
41,REGION III-CENTRAL LUZON,25/12/2016
21,Region II-CAGAYAN VALLEY,01/10/2016
20,Region II-CAGAYAN VALLEY,17/01/2016
16,Region II-CAGAYAN VALLEY,24/01/2016
